review,label
"Waterfront Yaletown location. Water and mountain view, spacious 1,074 square ft loft in a luxury, well run, problem free Coopers Lookout building. Modern open floor plan with double height ceilings on main. Very bright S/W exposure with plenty of natural light. Balcony with water view on main. 7'10x8'4 in suite storage for your sport gear. 20'x9' Master bedroom on the second floor with balcony and in suite bathroom. Huge rooftop deck with water & mountain view on the third level perfect for BBQ and parties. Office/flex room on the upper level. Very clean. Move in condition. New modern kitchen w top of the line appliances. Newer paint. One secure underground parking. Enjoy recreational facilities - indoor 50' swimming pool, sauna, steam room, bowling and two gyms. Pets and rentals allowed. (27600418)",0
"Welcome to the INGASTOWN building! Come see this fantastically priced 1bed 1bath condo. Perfect for first-time home buyers and investors. You'll immediately be impressed with this open layout with, polished concrete floors throughout, and top-of-the-line stylish kitchen appliances. This fully concrete building offers security cameras throughout, 1 storage locker, has a Modo Car co-op program & is a PET & RENTAL friendly building. Check out the beautiful views of the Downtown skyline + North Shore Mountains & Burrard Inlet from your large common area ROOFTOP PATIO. Live in the very trendy upbeat Gas town area, with some of the city's coolest restaurants, bars & shopping just outside your doorstep. Showings by Appointment! OPEN HOUSE September 25th 3:00pm-5:00pm (27599507)",1
"One Burrard Place by Reliance Properties, designed by world renowned IBI Group Architects. This compact home features luxury touches like engineered hardwood flooring, built in safe and floor to ceiling windows. The modern linear kitchen showcases Gaggenau appliances and the bathroom features a walk in shower and in floor heating. The built in convertible murphy bed transforms into a table for the ultimate in efficient living. Residents also enjoy access to the amenities at Club One, featuring outdoor lounge/dining, fitness centre, yoga room, indoor pool, sauna+steam room and much more. Conveniently located steps from Burrard Street bridge in downtown Vancouver, transit, restaurants, shopping and amenities. GST included. Open house 15 Oct 1pm-3pm, 16 Oct 11:30am-1:30pm (27598383)",0
"Tastefully renovated, 1,777 sq.ft. 3 bedroom & 3 bath unit in prestigious Vancouver Tower located in the heart of Vancouver's business, shopping & entertainment districts. Seldom available '01' NW corner unit with sweeping views of the city, mountains and gorgeous sunset. Featuring central air conditioning, 8'8"" ceiling height, and elegant granite floors throughout, the foyer leads to an entertainment sized living & dining room, and a den/flex to relax & enjoy the view. Gourmet kitchen has plenty of cabinets, granite counter top & backsplash, stainless steel appliances, and a desirable breakfast nook. Spacious primary bedroom has a large closet & sumptuous ensuite. Both the second & third bedrooms have built-in wall units & bathrooms. Excellent amenities include 24 hours concierge, 75' indoor pool, hot tub, sauna, gym, social lounge, 2 secured underground parking & 1 locker. Steps to transit, Robson St, shopping & top restaurants. (27587297)",0
"Welcome to The Venus. Lake, mountain, and city views can be seen from this updated 427 square foot studio apartment in Coal Harbour. On the quiet side of the building, the apartment has a sizeable balcony, 9' ceilings, high-end f/paykal appliances, quartz countertops, soft-close cabinets, floor to ceiling windows, and a contemporary electric fireplace. A lap pool, hot tub, sauna, 24-hour concierge, conference room, party room, and garden are among The Venus' features. Restaurants, the seawall, shopping centres, Robson Street, beaches, and public transportation are all nearby. Comes with 1 parking space and 1 storage. (27586293)",0
"Welcome to LIVE/WORK LOFT LIVING at the PARIS BLOCK! Enter this Immaculate suite with soaring 10'4 ceiling, polished concrete floors, floor to ceiling windows with reclaimed brick surround. Sleek linear kitchen with integrated paneled fridge, stainless steel counters & backsplash and AEG flat cooktop. There's plenty of space for entertainment in the roomy living/dining room. Soak in the spa-like bathroom with soaker tub and mirrored medicine cabinet. Features include custom designer lighting, in-suite laundry and an awesome common rooftop deck with BBQ and outdoor kitchen. Great central location, steps to historic Gastown, shops, restaurants, cafes, Rogers Arena, transit, Skytrain Station, and much more! Add this to your Investment portfolio or make this your urban home! (27586271)",0
"Overlook false creek 2 beds & 2 full baths plus flex South East corner unit. Brand new & never lived in. Lots of great features: A/C, smart-home system, automated lighting, motorized blinds, built-in speakers, hardwood flooring & large walk-in closet. 2 huge balconies make this home the perfect place to relax & entertain. Chef inspired kitchen includes premium appliance package with Sub-Zero, Wolf & Asko. Double stainless steel sink with polished chrome faucet. Wine fridge integrated into a gorgeous oversized island. Resort style amenities with outdoor pool, hot tub, gym, yoga room, sauna, party room, enclosed dog area & 24 hours concierge. 2 Private car garage with gate+locker. Great location just steps away from english bay, Yaletown & walking distance to Canada Line skytrain station. (27586108)",0
"Rarely available North East facing property at Palladio in Coal Harbour! With only 3 units per floor, this property gets forever views of the ocean, mountains and Marina! Featuring 2 bedrooms, 2 bathrooms with near 9 foot ceilings through out, brand new laminate floors and a modern kitchen, gas range, stainless appliances and a large functional floor plan. The building features 24 hour concierge service, gym, hot tub and large caged storage space and 1 parking spot. This one won't last! Call today for your private viewing! (27585465)",0
"Welcome to Mirabel by Marcon, a high quality construction paired with Henriquez Partners architecture, and designed by Alda Pereira, an award winning interior designer. This beautiful north-west facing 2 beds and 2 full bath suite includes a rarely offered oversize deck that spans the length of the unit with views of Vancouver and North Shore mountains. Incredible high-end finishings throughout including hardwood floors, air conditioning, stainless steel appliances, Sub Zero refrigerator, and Wolf gas cooktop. Rental & Pet friendly + 1 Storage and 1 parking space with option to add EV charging . With its location in Vancouver's West End, it offers a vibrant mix of boutique shops, trendy restaurants, cafes and a short stroll to English Bay where you can enjoy amazing walks on the seawall. (27584549)",0
"Welcome to a stunning heritage loft in FIVE FIFTY Beatty; a taste of New York-style loft living in downtown Vancouver. Homes in this unique, proactive strata rarely come available. This one level, nearly 2,000 square foot loft boasts wall-to-wall and floor-to-ceiling windows, an expansive chef´s kitchen, solid oak plank floors, exposed brick, and fir beams. The primary bedroom is oversized, with a generous walk-in closet, spa-like bath. There is space for a home office. This unit has a large storage locker in the basement, gated parking across the street, and access to a shared rooftop patio. Live in the heart of Crosstown. SkyTrain, Rogers Arena, BC Place, Costco are within walking distance. Chambar, the Devil´s Elbow, Jam Café, and Dirty Apron are in the same block. Pets allowed with restrictions and rentals allowed with restrictions. Don´t miss your opportunity to call this one-of-a-kind space your own! Ask for the ""Feature Sheet"" for additional attributes and details. Viewing by appointment only. (27583884)",0
"Welcome to your new home at London Place in the heart of downtown Vancouver. This bright spacious 1 bedroom and large den offers a functional open layout, this home includes 1 secured underground parking and 2 storage lockers with one right on your floor. This well managed building has great amenities including a rooftop deck with lounge area, Hot Tub, full gym, sauna and amazing views. Also enjoy the social room with pool table, library and surround sound theater; there is also FREE laundry on every floor and 4 elevators so no waiting. Location is prime as you are walking distance to all the restaurants, cafes, grocery stores, shopping, transit and beaches that the city has to offer. Call today to book your private showing. (27583863)",0
"Spectacular Coal Harbour experience. Downtown envy. Open your eyes, smell the ocean, catch the waterfront breeze. Walk, jog, cycle along the Seawall and Stanley Park. Relaxed living within minutes of shopping, top notch restaurants, boutique shops. Discover the City of Vancouver public art displays along the downtown shoreline. Easy access to Seabus, Canada Line, Rogers Arena, False Creek, Denman Street Corridor. Start your next journey here! (27573753)",1
"Investor Alert! Rare upper level bachelor suite in BRAVA, with large walk-in closet, floor to ceiling windows and excellent layout with no wasted space! Unit features include laminate floors, blinds, glass cooktop, granite counter tops, S/S appliances, built in oven, in-suite laundry, outdoor balcony perfect for BBQ's. Building amenities at ""CLUB BRAVA"" feature: an outdoor swimming pool, hot tub, sauna, steam room, large gym, pool table, party room, theater, meeting rooms, 24 hour concierge, 3 elevators, and guest suites! Emery Barnes Park across the street. Excellent location, walking distance to transit, shopping and Yaletown. Tenant willing to stay and is on month to month, 24 hour notice required for showings. No parking. OPEN HOUSE SUNDAY 2-4 BY APPOINTMENT ONLY. (27573055)",0
"Welcome to the ""Jetson"", a Georgia Award Winning building in the West End. One of the best locations on a quiet part of Nelson St. This 2 bed 2 bath offers unobstructed city views. Walking steps to all shops, restaurants, and beaches. One block away from Nelson Park. BONUS - in-suite full size washer & dryer. (27573057)",0
"Absolutely dynamic city life at Patina with luxurious design & spacious layout. This 2 bed + flex + den w/two parking stalls (S-b-s) corner unit has it all; Geothermal heating & air-conditioning system, 9 ft. high ceilings, Italian porcelain tile & brushed Oak floors, Miele appliances. The unobstructed stunning downtown & mountains and partial water view from each rooms. Amenities include fitness studio, social room, meeting room, landscaped garden, play ground for kids. PATINA building situated adjacent to the YMCA on the corner of Burrard and quite Barclay Street in the heart of Downtown Vancouver, unbeatable location to restaurants, shopping, museum, theatre, parks, and minutes to Stanley Park, English Bay, Vancouver's attractions. (27571132)",1
"Downtown Vancouver's most convenient location with Skytrain right under building. Efficient floor plan has a large den(can be used as second bedroom) and makes this apartment perfect for roommates or working couple looking for extra space and offers the ultimate flexibility of downtown living! Enjoy the views of mountains and water as you relax by the floor to ceiling windows or take advantage of the vibrant lifestyle all around you. Zoning allows LIVE/WORK. IN BUILDING amenities include access to Skytrain, Fitness centre, 24hr concierge. Pacific Center and bus stop at your front door. 1 parking. Pets/Rentals OK! (27571138)",0
"The Pacific by Grosvenor! This elegant home at Pacific & Hornby in Downtown Vancouver with beautiful views of False Creek, North/East/South corner unit offers modern open concept living. Kitchen with italian millwork by Snairdero, professional grade appliances from Sub-Zero, Wolf and Miele, quartz counters and marble backsplash. Gorgeous engineered oak floors, air conditioning, large balcony. Amenities include 24 hours concierge, Fitness Centre, lounge and outdoor terrace. Book your private appointment today! (27570777)",0
"Great Investment Opportunity in the heart of DOWNTOWN! This huge one bedroom + Flex, comes with the large walk through closet and great city view, looking over the glass roof of The Law Court & Robson Square. Building amenities include 24hr concierge, gym, rooftop garden on 2 level( 11th &19yh), party room w/full kitchen & private theatre. Rentals allowed and pet friendly building. Just Steps away from ScotiaBank Theatres, Earls, Starbucks, Tim Hortons, Vancouver City Square skytrain and Robson Square. (27568353)",0
"EXTREMELY RARE Penthouse with PRIVATE 348sq.ft. ROOF TOP Deck. North facing unobstructed water/Mountain/North Van views. A true Gastown gem at the heritage Alexander building. Exposed brick walls & polished concrete floors throughout. Updated Kitchen with all SS appliances. Multiple skylights giving amazing natural light and access through one to the rooftop. Situated in the heart of Gastown close to restaurants, shopping, and entertainment. Well maintained building w/common rooftop patio. Short Term Rentals and Pets OK (1). Showings only Saturdays 3-4pm by appointment. (27567980)",0
"Looking for that perfect place in Downtown Vancouver? This 2 bedroom+Den and 2 bathroom unit is in a great location in Yaletown, just minute from all the wonderful restaurants, bars, shops in the lovely Yaletown area. You are also just minute from the skytrain, BC Place, Pacific Centre, Seawall and more. The building has great amenities with an indoor pool, gym, and party room. The unit comes with 1 parking spot. This is the place to be living in Downtown Vancouver, don't forget to check out the VR tour! Open house Sat and Sun 1-3pm Sept 10 & 11th. (27567374)",1
"Welcome to One Burrard Place by Reliance Properties - Designed by renowned IBI Group Architects. A stunning skyscraper that redefines Vancouver skyline and with LEED Gold certified. This spacious 2 bed + 2 bath unit features open concept layout with gourmet kitchen with kitchen island, Gaggenau appliances, smart home system murphy bed that switches to dining table, wall safe, and view overlooking False Creek. Fully equipped fitness facility, butler conceirge, club house, private spa, indoor pool with hot tub, sauna and steam room. High walk score with easy access to public transit, grocery, and English Bay. 1 parking and bike storage included. Book your appt today! (27566743)",0
"Stunning 2,174 Sq. Ft. water, mountain and city view home at the LEED certified Mark by Onni. This 3 bed, 3 bath home with office features designer upgrades including high gloss Italian porcelain heated tile, Stor-X storage systems, new paint, and high-end kitchen upgrades including Miele wine fridge, hot/cold on-demand water filtration. Additional features include AC, high-end appliances, security system, Control4 lighting, heating and surround sound. Relax and enjoy the hotel-like amenities including full gym, yoga studio, large pool, hot tub, steam room, sauna, outdoor BBQ, media room, children´s play area, party room with pooltable/foosball, EV chargers, two guest rental suites, meeting rooms and full time 24 hour concierge. Experience the best of Yaletown and the Beach District in this perfect location - within blocks of the Seawall, dog parks high-end restaurants, grocery stores and daycares! Rare two private garages (4 stalls total) and two large storage rooms! This is the best of downtown living! (27565315)",0
"Waterfront. Views. Forever. Only the pedestrian & bicycle seawall separate this unequivocally special, corner sub-penthouse from the ocean. Floor to ceiling windows flood it with light & mesmerize with panoramic views of mountains, iconic Stanley Park, and the marinas, float planes & port of Vancouver Harbour. A thoughtful floor plan separates living, where designer custom media, storage & office built-ins are seamlessly incorporated, from the bedrooms, both easily accommodating King beds. Kitchen fans note the Sub-Zero & Bosch appliances & walk-in pantry. Amenities galore: 24 hr concierge, pool, spa, theatre, library. No wonder Denia was awarded a 2004 Gold Georgie for Best Multi-Family Development of the Year! A/C, 2 parking, 1 locker. Pets & rentals OK. (27561765)",1
"""PENTHOUSE FIVE"" 1288 West Georgia. Architect´s renovation, to an open-plan, luxury, ONE bedroom retreat. Spread your arms wide as you soak in unparalleled VIEWS of Stanley Park, The Lions Gate BRIDGE, North Shore MOUNTAINS and English BAY. Boats and planes come and go from your private sanctuary above the City. Host and entertain in Chef´s Kitchen, oversized Dining and connected Living Space. Wood panel Foyer, invisible Hi-Fi Speakers, Opti Myst Fireplace, Hardwood floors, continuous floor to ceiling windows & Large Balcony showcase City lights. Over-sized soaker and rain shower for TWO. Currently a luxurious one bedroom. Easy to revert to two bedroom and add additional powder. Sophisticated, Gracious Living at the crossroads of the Business, Shopping and Recreation Centre of Vancouver. (27561575)",1
"Beautifully updated 598 SF open plan one bedroom with expansive lush semi private patio facing a tree lined street in a prime West End location. Featuring InSuite laundry, Oak Flooring, Stainless Steel Appliances and granite countertops. Large parking stall in the bright gated fob access Garage, Locker, Bike Room and Gym. Ashbury Place is a well maintained boutique community, the building is fully Rain Screened and Pets and Rentals allowed with restrictions. Ideal Central location just a few steps to Cafes, Boutique Stores and a Produce Market, short walk to schools, transit, Davie, Denman, and Robson Streets as well as English Bay, Coal Harbour and Stanley Park. You must see this Rare and Unique listing before its too late, book your private viewing. (27562276)",0
"Welcome to One Burrard Place, the third tallest tower located in the heart of Downtown Vancouver. Our ultimate luxury SKYFRONT 2 ensuite bedrooms and a powder room complimented with spacious dining & living room. Enjoy the NW facing flawless Breathtaking Water and Mountain VIEW from every room sweeping from English Bay to North Shore. Ultramodern interiors, floor to ceiling windows, wide plank hardwood flooring, A/C, Automated multi-functional smart home controls, European Designed Star Chef Kitchen, Top Notch Gaggenau appliances including an overheight wine fridge and a steam oven. Five star Butler Concierge, Amazing 3 level, 30,000 square ft clubhouse at ""Club One"" provides an indoor pool, private spa and more. Steps away for all your needs. 2 parking stalls & 1 bike storage locker. (27561556)",1
"Welcome to Woodwards! This bright northeast facing unit overlooks a private courtyard and features stunning modern design elements. Enjoy 9ft exposed concrete ceilings, bamboo wood floors, ample closet & storage space, and a kitchen with stone countertops, S/S appliances, and a gas cooktop. Building amenities include state-of-the-art fitness facilities and a rooftop & indoor lounge with breathtaking city views. Centrally located among all of the shopping & restaurants that Gastown has to offer, and close proximity to Coal Harbour and Downtown Vancouver's core. Heating & Internet are included in the strata fee. Amazing investment property: rented for $2,700+utilities! (27562474)",0
"""JEWEL"" - Prestigious and Georgie Award winning high-rise by BOFFO, is centrally located beside Burnaby Central Park with steps away to Skytrain station, Metro town & Crystal Mall, Public Library and Downtown Burnaby. A great opportunity to own a highly desired '03' CORNER unit with a very spacious quiet balcony over 310 sqft facing tennis courts. Separated 2 bedroom and 2 full bathrooms. Gourmet kitchen, quartz counter top, gas stove, first-class appliances. An open concept kitchen/dining/living space surrounded by floor to ceiling windows. Enjoy luxury living with concierge, gym, sauna & hot tub, combining shopping areas and natural relax park. Seizing the prime opportunity to own your dreaming home in the city center. (27782749)",1
"Across from Burnaby future landmark Concord Metrotown,3 bedrooms 2 baths, 1108sq ft with big walk-in closet and lots of insuite storage + locker,side-by-side 2 big parking stall. Owner spends over $50K on renovation and new appliances. Community: walk to Bonsor Community Centre and Skytrain station. School Catchment: Moscrop Second and ? Elementary with French Immersion Program. Very affordable! You don't want to miss this one! (27782289)",0
"Welcome to THE CHANCELLOR by Polygon! Prestigious high-rise condominium in a prime location of Metrotown. This 2-bed 2-bath unit features efficient layout with no wasted space, gourmet kitchen with S/S appliances, quartz counters, gas cooktop & lots of storage space. Away from the skytrain track, this unit is super quiet yet very convenient with Metrotown Centre, Transit, Supermarkets, Community Centre just a few steps away from the building. BONUS: 2 Parking Spots! Pets and Rentals friendly. **NO SIGHS as per building's bylaw, OPEN HOUSE by Appointment Only* NOV 12/13, Sat/Sun, 2-4PM! (27782277)",1
"MET2 in the heart of Metrotown, a LEED-Silver development that is highly regarded for its luxurious finishes and amenities including an indoor swimming pool, gym/fitness centre, steam room, sauna and hot tub, Games room, Bowling Alley social room and lounge. This 1 bed 1 bath, modern city home features soaring 8´8"" ceilings, custom cabinetry, built-in closet & cupboard organizers. The kitchen has stainless steel appliances, quartz counters and a large pantry. Engineered floors, central A/C, marble accents, closet and cupboard built-ins round out the luxurious appointments. Amazing Ocean and Mountain views from an oversized balcony is perfect for summer BBQs. 1 generous parking stall & 1 locker. Tenanted: Min 24-hours' notice. Grab your piece of this opportunity for growth in Metrotown. (27782046)",0
"SOUTH-WEST Brand New Corner Unit on 28th Floor conveniently located in the heart of Metrotown in 'Maywood on the Park' by Intracorp. Spacious floor plan approx. 971 sq.ft. of living area with air-conditioned. Features 2 bdrms plus den, Inbuilt Murphy-Bed in one Room, 2 full Baths ,1 EV parking, Storage & Big Balcony. Spacious living room, Modern kitchen with high end Appliances, Laminate Hardwood flooring. Amenities - Fitness centre, Party room with full kitchen. Close to Metropolis at Metrotown, famous shops, cafes, restaurants and supermarkets. Steps away to skytrain station, Bonsor Recreation Complex and Central Park. DO NOT want to miss this opportunity. MUST SEE. (27779161)",0
"Welcome to Suntower2 by Belford properties .This one bedroom ,one den and one bathroom unit on the 3rd floor. Word class amenities includes an indoor swimming pool, hot tub, badminton court , golf simulator, gum, party room , hotel-style lobby , concierge service and Montessori daycare. location in the heart of metro town in Burnaby .Steps to sky train station , shopper center , crystal mall, restaurants and entertainments. Two Bicycle storage p1-13#50 and p1-13#67 (27779164)",0
Welcome to the Park Metrotown by Intergulf. The newest masterpiece in the most convenient Metrotown location by Bosnor Park & community centre. Centrally located within walking distance to skytrain & Metropolis. Spacious & functional layout.. Bright & airy southwest corner unit w/oversized balcony with unobstructed views to the south. Owner has kept the unit in pristine condition. Ideas to call it home. One parking & 2 side by side storage lockers. (27775983),1
"Welcome to POLARIS! LUXURY LIVING at Metrotown! Polaris represents an unmatched lifestyle in the heart of Metrotown, Steps to array of community amenities, Bonsor Park, minutes to Metrotown shops, restaurants, Skytrain station, transit and bike lanes. This great floor plan offers Luxurious Open concept kitchen, 9ft ceiling, High-end Miele appliances, quartz countertop and backsplash, central cooling & heating system, expansive windows frames with stunning city and mountain views from your huge covered North facing balcony. Building Amenities include: Gym, Social lounge, Virtual golf simulator, table tennis room, meeting room, outdoor garden with fire pit, covered outdoor patio with BBQ, Guest suite, Garden plots. 1 EV PARKING + 1 LOCKER. Open House: 2-4pm Nov 12/13 Sat/Sun. (27775313)",1
"This CORNER 2 BED 2 BATH home is now available at the popular Paramount by reputable builder Bosa. This bright southwest unit features open concept in the dining and living room area with a huge 19´ x 9´ covered and tiled balcony - great for visitors or your own year round enjoyment. A spacious primary bedroom welcomes a king bed and is complimented with his/her closets and ensuite with bathtub. Bright kitchen with sleek cabinets, gas fireplace, custom millwork, in-suite laundry, 1 parking and 1 storage round out this gem. This friendly complex offers a gym, sauna/steam, lounge, visitor parking and is well maintained with piping and elevators completed. Quiet but prime location close to Metrotown, Crystal Mall, Central Park, Bonsor Rec Ctr, library and Skytrain. 1 pet allowed, no rentals. (27775298)",0
"Look no further, O2 Metrotown's One BR home is located in a premium Metrotown location steps away from the Skytrain, Metropolis Mall and walking distance to everyday essentials & green spaces. The luxurious finishings, premium appliances and private in-suite wellness features including water filtration and commercial-grade air purification system elevate this offering. Robust wellness focused amenities throughout the building. Don't wait, secure an appointment today. One parking & One Locker included. (27774256)",1
"Welcome to PARK AVENUE TOWERS! We are proud to showcase this spacious 2 bedroom 2 bathroom 9th floor unit featuring an updated kitchen & bathrooms! South facing large deck for entertaining which is overlooking the quiet courtyard and you are steps to Central Park in Burnaby! Spacious layout boasting 929 square ft with in suite laundry. Laminate floors throughout. Updated appliances & kitchen countertops. 2 Secured underground PARKING spaces close together. Huge storage locker also. Close to shopping and amenities that Metrotown has to offer, this opportunity will not last! Footsteps to everything! Great value! (27771542)",0
"MAYWOOD ON THE PARK by INTRACORP. This CORNER 3 bed, 2 bath SUB-PENTHOUSE features over 400 SF of PRIVATE PATIO SPACE with BREATHTAKING PANORAMIC N/W/E VIEWS. Luxury finishes: 9´8"" ceilings, A/C, motorized solar shades, Nuheat floors & Bidet R/I in bathrooms. Custom millwork closets in all bedrooms & B/I murphy bed in 3rd bdrm. Gourmet kitchen includes spacious island with storage & barstool seating, stone countertops & BOSCH appliances: 36"" integrated fridge, 5 burner gas cooktop, D/W, wall oven & speed oven. 2 Parking (1 EV) & Strge. Bldg Amenities: 24 hour concierge, gym, lounge with kitchen, table tennis, BBQ area with patio seating, Dog Wash, Carwash. Located in the heart of Metrotown, Maywood offers a plethora of shopping, restaurants & parks. Minutes to Metrotown Mall & Skytrain! (27770184)",0
"Sussex by Townline! 2 bedrooms 2 full bathrooms 870 sqft 1 parking 1 storage locker. Air-conditioning, all hardwood flooring, full high-end appliances, large balcony with view. Must come to visit to appreciate! (27769869)",0
"Quiet and spacious luxury one bedroom and HUGE flex area PLUS office in a well maintained, close to brand new building just a few minutes walk to the Skytrain and beautiful Central Park. This perfect layout with no wasted space features an open concept dining and living room area, spacious bedroom which can EASILY accommodate a KING SIZE bed, a gorgeous spa inspired bathroom with luxury finishes such as integrated mirror / cabinet vanity and high end quartz countertop. The den at the front features close to floor to ceiling windows and could easily be an office though currently acts as a SECOND BEDROOM. Ample storage, beautiful hardwood laminate floors and one parking spot all in a well managed AIR BNB friendly building with full sized swimming pool and fitness centre and more. Call today! (27767085)",1
"Station Square 2 in Metrotown like you´ve never seen it before; city living in Burnaby´s most central urban locale. This south facing 47th floor 1 bed home has amazing views of the city, Fraser River and into Richmond. With a hip and modern cafe culture, the community boasts lively restaurants, markets, 3 acres of elevated green space and close to the SkyTrain station, transit and Canada´s second largest shopping mall, Metropolis. This spacious 1 bedroom home offers a bright living space with floor to ceiling windows, a chef inspired kitchen and plenty of patio space. Enjoy views of the city and mountains while relaxing in a functional home layout. Building has a concierge as well as 4 elevators! 1 EV parking (with charger installed) and 1 locker - Call to book your showing today! (27767078)",0
"Stunning unobstructed 30th floor south facing views of mountain, river and city! Centrepoint built by Intracorp is premium luxury living in a great location. Literally steps away from Metrotown, Crystal Mall, Newly built restaurant row, Skytrain/bus station, Bonsor Community Complex and Central Park! The unit features modern kitchen with granite slab countertops, porcelain tile flooring in entry, kitchen and bathrooms, laminate floor, a floating electric fireplace. Amenities include roof top garden, party/billiard room, fully equipped recreation/exercise, & sauna/steam room. Bright south facing unit is rarely available. Come to see for yourself! 1 parking and 1 locker included. Open house Nov 12th Saturday 2pm to 4pm. (27766635)",1
"Welcome to Midori, located in the vibrant community of Metrotown where there are plenty of shops and restaurants at your doorstep! With a fantastic view of the North Shore mountains, this 2 bedroom 2 bathroom home offers a practical floorplan with no wasted space and bedrooms on opposite sides. The spacious primary bedroom features a walk-in closet along with the ensuite boasting double sinks and a separate shower and tub. There is plenty of storage in the kitchen which offers integrated appliances and an island for extra counter space. The side-by-side washer and dryer leaves room for extra storage space above! Comes with 1 parking and 1 locker. (27766622)",0
"BRAND NEW LUXURY RESIDENCE, MAYWOOD ON THE PARK by INTRACORP. Centrally located at the heart of Metrotown and steps away to skytrain station, recreation centre and Central park. Open concept layout, spacious living room, modern kitchen with high end BOSCH appliances and with air-conditioned. This 1,039 square ft living area features 3 bedrooms, 2 full bathrooms (1-ensuite), + approx 73 square ft balcony overlooking Mt. Baker, ocean view, and panoramic view. Awesome amenities with fully equipped fitness centre, party room with full kitchen, outdoor terrace with BBQ. Book your appointment now. (27764735)",0
"Welcome to MODA by Polygon in Metrotown. Unobstructed south facing view. Luxurious 1 bedroom & DEN, S/S appliance, 1 parking and 1 locker. Functional layout, Floor-to-ceiling windows capture sunlight and great views. Amenities includes fitness centre, social lounge, 24 hrs concierge, dog washing station, outdoor garden etc. Walking distance to Metrotown Mall, Skytrain station, T&T, Super Store, restaurants, elementary school, Bonsor Recreation Complex and Bonsor Park. Open House Sat/Sun Nov 5/6 2-4 pm. Must see. Parking #41 & Bicycle Locker #20 @P1 (27763392)",0
"Gold House South Tower located in the heart of Metrotown, walks to malls, recreation center, public library, skytrain and restaurants. Quality built one bedroom and den with view to mountains, garden and a huge baloncy for your outdoor enjoyment. High quality finishings with Italian kitcken cabinets, Bosch appliances, air-conditioning & ceiling is over 9 ft. Great amenities & concierge service. Open house sat/sun 5th/6th 2-4pm. Ready to move in anytime (27763126)",0
"The MODA by Polygon offers this 2beds+2baths unit facing southwest. High-end appliances in the chef's kitchen with quartz countertops. Floor to ceiling windows that wrap around the entire unit offering 180 degrees of natural light along with a spacious balcony. This building offers high-end finishes and qualities that are truly above the rest! The building offers an incredible party/rec room, fitness centre, meeting room and concierge. Open House by appointment ONLY. Nov 5 Sat 2-4PM (27761955)",1
"Well managed High Rise building in the heart of Metrotown. Bright & Spacious Quiet SE comer unit, with views of Deer Lake ,City & Mountains from kitchen, living room & Bedroom. Fully new renovated bathrooms and kitchen, New hardwood floor, All new high end appliances including Bosch dishwasher & stove, Kitchen Aid fridge & Cooktop, Whirlpool laundry set, new paint & lightings. 9ft ceilings, huge balcony with new painting, floor and glass fence. Only 4 units per floor. Maintenance fee include gas fireplace, indoor pool, sauna, hot tub. Rare find best view comer ""02"" unit. Only steps away from Skytrain, Metrotown, Crystal Mall, Central Park, shopping, restaurants & library. (27761084)",0
"PRICED AT BC ASSESSMENT! Well priced 2 BED, 2 BATH condo in the heart of METROTOWN! Welcome home to your BRIGHT & SPACIOUS 1359sf CORNER UNIT w/9ft ceilings & wall to wall windows w/beautiful views! Steps to transit, library, recreation, restaurants & shopping - this home ticks all the boxes. 92 walk score, the location can´t be beat! Pro-active strata w/LOW CONDO FEES, & building updates include elevators, boilers, piping, landscaped garden terrace,Telus fibre optic cables, updated fitness center & lobby. Amenities include indoor pool, hot tub, sauna, gym & party room. Pet & rental friendly building. 1 parking & 1 storage locker. Some photos VIRTUALLY STAGED to show potential for the suite. Ready now for your decorating ideas! OPEN HOUSE Nov 5/6 2-4pm. (27760724)",0
"Location, location, LOCATION!!! Best value high-rise building in Metrotown!! Built with stainless steel appliances, eggersmann cabinets, Italian marble backsplash. This 1 Bedroom, 1 full bath, 1 covered balcony, 1 parking, and 1 storage unit is a must buy! Beautiful city, mountain, and river view with tall ceiling makes everyday living feels like holidays. Next to Metrotown with lots of shops and sky train station, mins walk to library for all book lovers, 7 mins walk to Bensor Recreation Complex, 10mins walk to Central Park! (27756468)",0
"SILVER by IntraCorp is perfectly located at the heart of Metrotown Shopping Centre.This bright NW corner unit features spectacular mountain & park view, a spacious 2 bedroom, 2 bathroom floor plan with 886 sqft of interior living space. Contemporary design, stone counter tops, stainless steel appliances, floor to ceiling windows,large balcony. Other features include roller blinds throughout, In-suite laundry & a large balcony. 1 parking stall and 1 storage locker are included. Building amenities include Gym, Garden terrace, a social lounge, outdoor barbecue area, children's play area. Very well-maintained building.Unbeatable location, skytrain, Metrotown, T&T, Crystal Mall, parks, community centre right at the door.Don´t miss out before it´s gone. (27740647)",0
"Vittorio by Polygon. This fully air-conditioned North-facing home comes with the latest designer touches and a perfect layout with no waste of space. Host a dinner party from your gourmet kitchen, complete with stone countertops, functional island as dining table and high-end S/S appliances. Beautiful master bedroom boasts luxurious 3pc-ensuite with oversized spa-style showers, frameless doors, and integrated bench seating. Step onto your generous balcony and enjoy breezes. Amazing amenities include study kiosks, full gym, full sized basketball court and courtyard. Just a stone´s throw from Metropolis at Metrotown, walking distance to shopping, skytrain and Bonsor Community Centre. Central Park, Deer Lake Park and BCIT are also just a short ride away.1parking & 1 storage locker included. (27738880)",0
